state_co	state_id	year	year2	year3	ch_inc_r	ch_unemp	ch_1824	ch_2534	ch_rev10	ch_wel10	ch_vio	ch_pro	ch_black	ch_hisp	ch_metro	ch_pover	ch_relig	ch_gini	ch_pol10	ch_incom	ch_ideo	ch_drugs	ch_gover	ch_pregu	ch_volgu	ch_detse	ch_detpr	ch_detvo	ch_tisp	ch_tisvi	ch_2stk	ch_3stk	ch_dr1a	ch_dr1b	ch_dr2a	ch_dr2b	ch_cocen	ch_mands	lg_inc_r	lg_unemp	lg_1824	lg_2534	lg_rev10	lg_wel10	lg_vio	lg_pro	lg_black	lg_hisp	lg_metro	lg_pover	lg_relig	lg_gini	lg_pol10	lg_incom	lg_ideo	lg_drugs	lg_gover	lg_pregu	lg_volgu	lg_detse	lg_detpr	lg_detvo	lg_tisp	lg_tisvi	lg_2stk	lg_3stk	lg_dr1a	lg_dr1b	lg_dr2a	lg_dr2b	lg_cokee	lg_mands	d_1978	d_1981	d_1984	d_1987	d_1990	d_1993	d_1996	d_1999	d_2002	EST_RA
6	California	1981	81-78	1977	26	-1.39999997615814	.0299999993294477	1.22000002861023	13375	2179	187.630004882812	636.799987792969	.100000001490116	3.28999996185303	2	-.75	0	0	7.55229997634888	3425	-98.2981872558594	3425	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	88	8.19999980926514	13.710000038147	16.7099990844727	292942	63835	705.97998046875	6302.7001953125	7.59999990463257	15.9099998474121	93	11.75	4.19999980926514	.372000008821487	280.738311767578	20709	49.7323608398438	.090999998152256	0	0	0	1	0	0	66	0	0	0	36	60	16	36	2	4	0	1	0	0	0	0	0	0	0	1
6	California	1984	84-87	1978	48	2.90000009536743	-.810000002384186	.490000009536743	89173	7461	-121.019996643066	-1034.59997558594	0	2.04500007629395	0	3.90000009536743	0	0	27.6201000213623	-189	-98.6885299682617	-189	1	0	0	0	0	0	-16	0	0	0	0	0	0	0	0	0	114	6.80000019073486	13.7399997711182	17.9300003051758	306317	66014	893.609985351563	6939.5	7.69999980926514	19.2000007629395	95	11	4.19999980926514	.372000008821487	288.290588378906	24134	48.5658302307129	.068000003695488	0	0	0	1	0	0	66	0	1	0	36	60	16	36	2	6	0	0	1	0	0	0	0	0	0	1
6	California	1987	87-84	1979	69	-3	-1.75999999046326	.819999992847443	-45113	-12825	147.949996948242	-62.5999984741211	0	1.90199995040893	1	-2.20000004768372	-.300000011920929	.0500000007450581	-28.3472003936768	2312	-101.23184967041	2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	9.69999980926514	12.9300003051758	18.4200000762939	395490	73475	772.590026855469	5904.89990234375	7.69999980926514	21.2450008392334	95	14.8999996185303	4.19999980926514	.372000008821487	315.910705566406	23945	50.1226997375488	.0820000022649765	1	0	0	1	0	0	50	0	1	0	36	60	16	36	2	6	0	0	0	1	0	0	0	0	0	1
6	California	1990	90-87	1980	80	-1.60000002384186	-.839999973773956	-.439999997615814	133776	16941	57.1199989318848	-56.5	0	2.13000011444092	1	.200000002980232	0	0	33.0970993041992	1382	-106.880653381348	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	6.69999980926514	11.1700000762939	19.2399997711182	350377	60650	920.539978027343	5842.2998046875	7.69999980926514	23.1469993591309	96	12.6999998092651	3.90000009536743	.421999990940094	287.563507080078	26257	51.1091499328613	.114000000059605	1	0	0	1	0	0	50	0	1	0	36	60	16	36	2	6	0	0	0	0	1	0	0	0	0	1
6	California	1993	93-90	1981	57	4.19999980926514	.0199999995529652	-.28999999165535	-99561	25028	142.059997558594	-226	0	1.86099994182587	0	2.90000009536743	0	0	-17.9881992340088	-512	-108.243499755859	-512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	311	5.09999990463257	10.3299999237061	18.7999992370605	484153	77591	977.659973144531	5785.7998046875	7.69999980926514	25.2770004272461	97	12.8999996185303	3.90000009536743	.421999990940094	320.660614013672	27639	55.7714996337891	.138999998569488	1	0	0	1	0	0	50	0	1	0	36	60	16	36	2	6	0	0	0	0	0	1	0	0	0	1
6	California	1996	96-90	1982	78	-1.5	-.819999992847443	-1.07000005245209	55512	3199	-153.710006713867	-694.700012207031	-.100000001490116	2.07800006866455	0	.899999976158142	0	0	-16.230899810791	989	-101.522926330566	989	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	368	9.30000019073486	10.3500003814697	18.5100002288818	384592	102619	1119.71997070312	5559.7998046875	7.69999980926514	27.1380004882813	97	15.8000001907349	3.90000009536743	.421999990940094	302.672393798828	27127	52.4720001220703	.13400000333786	1	0	0	1	0	0	50	0	1	0	36	60	16	36	2	7	0	0	0	0	0	0	1	0	0	1
6	California	1999	99-96	1983	35	-1.89999997615814	.159999996423721	-1.51999998092651	14547	-3338	-262.290008544922	-1226	-.100000001490116	1.76499998569489	0	-1.29999995231628	-.5	.0359999984502793	-.197899997234344	2174	-104.700393676758	2174	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	446	7.80000019073486	9.52999973297119	17.4400005340576	440104	105818	966.010009765626	4865.10009765625	7.59999990463257	29.2159996032715	97	16.7000007629395	3.90000009536743	.421999990940094	286.441497802734	28116	49.0509300231934	.163000002503395	1	0	0	1	0	0	50	1	1	1	36	60	16	36	2	8	0	0	0	0	0	0	0	1	0	1
6	California	2002	02-99	1984	-29	-.600000023841858	.270000010728836	-.649999976158142	76888	5325	-86.7200012207031	-353.100006103516	-.600000023841858	3.00900006294251	-.300000011920929	-2.79999995231628	0	0	-10.420599937439	2919	-112.290573120117	2919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	5.90000009536743	9.6899995803833	15.9200000762939	454651	102480	703.719970703125	3639.10009765625	7.5	30.9810009002686	97	15.3999996185303	3.40000009536743	.458000004291534	286.243591308594	30290	55.6494598388672	.170000001788139	0	0	0	1	0	0	50	1	1	1	36	60	16	36	2	12	0	0	0	0	0	0	0	0	1	1
8	Colorado	1975	75-72	1975	-1.29999995231628	.699999988079071	.469999998807907	2.34999990463257	30228	627	56.2000007629394	2297	.400000005960464	-.5	9	-2.35999989509583	0	0	77.7692031860352	1097	-88.2697525024414	1097	0	0	0	0	0	0	0	1	0	1	96	96	48	48	4	0	81.3000030517578	3.29999995231628	13.7700004577637	13.5100002288818	173758	29046	373.600006103516	3439	3	11.5	71.6999969482422	11.4099998474121	6.90000009536743	.349000006914139	190.668395996094	15973	35.6249389648438	.0390000008046627	1	0	0	0	0	0	999	9	0	9	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
8	Colorado	1978	78-75	1976	13	2.20000004768372	.409999996423721	1.98000001907349	25433	-1223	82.1100006103516	579.599975585938	0	-.439999997615814	.300000011920929	1.51999998092651	-.300000011920929	.00499999988824129	1.96300005912781	1673	-97.2488479614258	1673	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	80	4	14.2399997711182	15.8599996566772	203986	29673	429.799987792969	5736	3.40000009536743	11	80.6999969482422	9.05000019073486	6.90000009536743	.349000006914139	268.437591552734	17070	52.6448097229004	.0390000008046627	1	0	0	0	0	0	0	1	0	1	96	96	48	48	4	0	1	0	0	0	0	0	0	0	0	1
8	Colorado	1981	81-78	1977	-1	-.300000011920929	-.189999997615814	1.87999999523163	16120	-1355	16.6800003051758	489.299987792969	.100000001490116	1.19500005245209	0	-1.97000002861023	0	0	15.1357002258301	3191	-82.9931411743164	3191	0	0	0	1	0	0	60	-1	0	0	0	0	0	0	0	7	93	6.19999980926514	14.6499996185303	17.8400001525879	229419	28450	511.910003662109	6315.60009765625	3.40000009536743	10.5600004196167	81	10.5699996948242	6.59999990463257	.354000002145767	270.400604248047	18743	44.6040382385254	.0390000008046627	0	0	0	0	0	0	0	1	0	1	96	96	48	48	4	3	0	1	0	0	0	0	0	0	0	1
8	Colorado	1984	84-87	1978	9	.699999988079071	-.839999973773956	.509999990463257	109923	4834	-52.1599998474121	-654.200012207031	.300000011920929	.319000005722046	-1	3.90000009536743	0	0	-2.43589997291565	708	-80.8758926391601	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	92	5.90000009536743	14.460000038147	19.7199993133545	245539	27095	528.590026855469	6804.89990234375	3.5	11.7550001144409	81	8.60000038146973	6.59999990463257	.354000002145767	285.536285400391	21934	38.3890991210937	.0309999994933605	0	0	0	1	0	0	60	0	0	1	96	96	48	48	4	10	0	0	1	0	0	0	0	0	0	1
8	Colorado	1987	87-84	1979	44	.800000011920929	-2.03999996185303	.75	-94021	7183	47.1399993896484	357.600006103516	.200000002980232	.268999993801117	2	1	-.600000023841858	.0399999991059303	-10.5735998153687	1047	-85.0865020751953	1047	0	0	0	-1	0	0	0	0	0	0	96	96	0	0	0	16	101	6.59999990463257	13.6199998855591	20.2299995422363	355462	31929	476.429992675781	6150.7001953125	3.79999995231628	12.0740003585815	80	12.5	6.59999990463257	.354000002145767	283.100402832031	22642	42.4867897033691	.0350000001490116	0	0	0	1	0	0	60	0	0	1	96	96	48	48	5	10	0	0	0	1	0	0	0	0	0	1
8	Colorado	1990	90-87	1980	64	-1.60000002384186	-.769999980926514	-.930000007152557	170103	-2401	-52.1800003051758	-940.299987792969	.100000001490116	.428000003099442	0	-1.39999997615814	0	0	51.2826995849609	1262	-88.5772018432617	1262	0	0	0	0	0	0	-10	0	0	0	0	0	0	0	2	4	145	7.40000009536743	11.5799999237061	20.9799995422363	261441	39112	523.570007324219	6508.2998046875	4	12.3430004119873	82	13.5	6	.393999993801117	272.526794433594	23689	42.5997085571289	.0309999994933605	0	0	0	0	0	0	60	0	0	1	192	192	48	48	5	26	0	0	0	0	1	0	0	0	0	1
8	Colorado	1993	93-90	1981	53	.200000002980232	-.949999988079071	-2.50999999046326	-131879	15456	107.459999084473	-188.100006103516	.100000001490116	.428000003099442	0	-1.5	0	0	19.1879005432129	910	-93.7347793579102	910	0	0	0	0	0	0	0	0	0	0	-48	-48	0	0	4	-1	209	5.80000019073486	10.8100004196167	20.0499992370605	431544	36711	471.390014648438	5568	4.09999990463257	12.7709999084473	82	12.1000003814697	6	.393999993801117	323.809509277344	24951	45.9774894714356	.0359999984502793	0	0	0	0	0	0	50	0	0	1	192	192	48	48	7	30	0	0	0	0	0	1	0	0	0	1
8	Colorado	1996	96-90	1982	60	-1.79999995231628	-.5	-2.24000000953674	42649	14631	-138.660003662109	-423.799987792969	.100000001490116	.546000003814697	2	-1.79999995231628	0	0	-59.8908996582031	2631	-90.2367324829102	2631	0	0	0	0	0	0	0	0	0	0	-72	-72	-24	0	0	-6	262	6	9.85999965667725	17.5400009155273	299665	52167	578.849975585938	5379.89990234375	4.19999980926514	13.1990003585815	82	10.6000003814697	6	.393999993801117	342.997406005859	25861	47.7572898864746	.0359999984502793	0	0	0	0	0	0	50	0	0	1	144	144	48	48	11	29	0	0	0	0	0	0	1	0	0	1
8	Colorado	1999	99-96	1983	61	-.400000005960464	.140000000596046	-1.85000002384186	24670	-175	-62.25	-846.599975585938	0	.824999988079071	0	.400000005960464	-1.10000002384186	.017000000923872	16.1627998352051	3069	-87.6123428344726	3069	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	4.19999980926514	9.35999965667725	15.3000001907349	342314	66798	440.190002441406	4956.10009765625	4.30000019073486	13.7449998855591	84	8.80000019073486	6	.393999993801117	283.106506347656	28492	42.4794387817383	.061999998986721	0	0	0	0	0	0	50	0	0	1	72	72	24	48	11	23	0	0	0	0	0	0	0	1	0	1
8	Colorado	2002	02-99	1984	32	-.100000001490116	.46000000834465	1.67999994754791	47058	8080	-27.2399997711182	-241.300003051758	-.200000002980232	3.58999991416931	-.100000001490116	-.5	0	0	-32.0848999023438	1932	-84.5371475219727	1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	3.79999995231628	9.5	13.4499998092651	366984	66623	377.940002441406	4109.5	4.30000019073486	14.5699996948242	84	9.19999980926514	4.90000009536743	.41100001335144	299.269287109375	31561	45.1329002380371	.068000003695488	1	0	0	0	0	0	50	0	0	1	72	72	24	48	11	23	0	0	0	0	0	0	0	0	1	1
9	Connecticu	1975	75-72	1975	-.300000011920929	-2.59999990463257	.360000014305115	1.50999999046326	56448	400	34.4000015258789	1721.19995117187	.0500000007450581	.104999996721745	9.69999980926514	-.28999999165535	0	0	8.77499961853027	1462	-135.838455200195	1462	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	1	59.2999992370606	8.69999980926514	11.25	12.6000003814697	163836	30156	193.699996948242	2457.60009765625	6	2.40000009536743	82.5999984741211	6.92999982833862	1	.335999995470047	232.734405517578	19212	60.7929611206054	.0509999990463257	1	0	0	0	0	0	999	9	0	0	60	120	12	60	4	0	0	0	0	0	0	0	0	0	0	1
9	Connecticu	1978	78-75	1976	11	.899999976158142	.639999985694885	1.01999998092651	21740	5037	54.2000007629394	381	.649999976158142	.125	-4.30000019073486	1.23000001907349	0	.0120000001043081	8.28020000457764	428	-137.782623291016	428	-1	0	0	0	0	0	0	0	0	0	24	60	0	-48	0	0	59	6.09999990463257	11.6099996566772	14.1099996566772	220284	30556	228.100006103516	4178.7998046875	6.05000019073486	2.50500011444092	92.3000030517578	6.63999986648559	1	.335999995470047	241.509399414063	20674	75.0454864501953	.0509999990463257	1	0	0	0	0	0	100	0	0	0	60	120	12	60	4	1	1	0	0	0	0	0	0	0	0	1
9	Connecticu	1981	81-78	1977	25	-1.10000002384186	.140000000596046	.670000016689301	-7265	6301	130.210006713867	909.400024414062	.300000011920929	1.37600004673004	0	.430000007152557	0	0	19.8274002075195	4043	-133.774948120117	4043	0	0	0	1	0	0	-50	0	1	0	0	0	0	0	0	10	70	7	12.25	15.1300001144409	242024	35593	282.299987792969	4559.7998046875	6.69999980926514	2.63000011444092	88	7.86999988555908	1	.34799998998642	249.789596557617	21102	62.7371406555175	.0509999990463257	0	0	0	0	0	0	100	0	0	0	84	180	12	12	4	1	0	1	0	0	0	0	0	0	0	1
9	Connecticu	1984	84-87	1978	24	.100000001490116	-.180000007152557	.579999983310699	115766	3979	-37.5299987792969	-866.400024414063	.5	.777999997138977	5	.400000005960464	0	0	12.915599822998	1052	-144.065658569336	1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	95	5.90000009536743	12.3900003433228	15.8000001907349	234759	41894	412.510009765625	5469.2001953125	7	4.00600004196167	88	8.30000019073486	1	.34799998998642	269.617004394531	25145	71.0378112792969	.0450000017881393	0	0	0	1	0	0	50	0	1	0	84	180	12	12	4	11	0	0	1	0	0	0	0	0	0	1
9	Connecticu	1987	87-84	1979	25	-2.20000004768372	-.949999988079071	0	-35665	8072	50.7999992370606	-199.800003051758	.5	.71399998664856	0	-2.70000004768372	.200000002980232	.0529999993741512	8.13739967346191	4334	-152.149810791016	4334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	119	6	12.210000038147	16.3799991607666	350525	45873	374.980010986328	4602.7998046875	7.5	4.78399991989136	93	8.69999980926514	1	.34799998998642	282.532592773438	26197	73.0278472900391	.0640000030398369	0	0	0	1	0	0	50	0	1	0	84	180	12	12	4	9	0	0	0	1	0	0	0	0	0	1
9	Connecticu	1990	90-87	1980	94	-.100000001490116	-1.14999997615814	.25	172857	15138	85.9800033569336	355.200012207031	.400000005960464	.781000018119812	3	-3.09999990463257	0	0	2.50699996948242	3673	-151.609176635742	3673	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	144	3.79999995231628	11.2600002288818	16.3799991607666	314860	53945	425.779998779297	4403	8	5.4980001449585	93	6	1.20000004768372	.400999993085861	290.670013427734	30531	79.1219635009766	.0689999982714653	0	0	0	1	0	0	50	0	1	0	84	180	12	12	11	9	0	0	0	0	1	0	0	0	0	1
9	Connecticu	1993	93-90	1981	82	3.90000009536743	-.769999980926514	.28999999165535	-103846	24171	-16.4200000762939	-200.600006103516	.400000005960464	.639999985694885	0	6.5	0	0	9.50669956207275	140	-138.691223144531	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	238	3.70000004768372	10.1099996566772	16.6299991607666	487717	69083	511.760009765625	4758.2001953125	8.39999961853027	6.27899980545044	96	2.90000009536743	1.20000004768372	.400999993085861	293.177001953125	34204	72.4872207641601	.0920000001788139	0	0	0	0	0	0	50	0	1	0	84	180	12	12	11	9	0	0	0	0	0	1	0	0	0	1
9	Connecticu	1996	96-90	1982	-6	-2.09999990463257	-1.10000002384186	-1.0900000333786	55743	10914	-89.4499969482422	-460.299987792969	.200000002980232	.587000012397766	0	.300000011920929	0	0	-8.79059982299805	3256	-126.240997314453	3256	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	320	7.59999990463257	9.34000015258789	16.9200000762939	383871	93254	495.339996337891	4557.60009765625	8.80000019073486	6.91900014877319	96	9.39999961853027	1.20000004768372	.400999993085861	302.683685302734	34344	66.2040023803711	.0860000029206276	0	0	0	0	0	0	50	0	1	0	84	180	12	12	11	8	0	0	0	0	0	0	1	0	0	1
9	Connecticu	1999	99-96	1983	83	-2.09999990463257	-.360000014305115	-1.37999999523163	56668	-2011	-39.5800018310547	-677.099975585938	.300000011920929	.709999978542328	0	-.200000002980232	-.100000001490116	.0450000017881393	9.34549999237061	3807	-132.095596313477	3807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	5.5	8.23999977111816	15.8299999237061	439614	104168	405.890014648438	4097.2998046875	9	7.50600004196167	96	9.69999980926514	1.20000004768372	.400999993085861	293.893096923828	37600	60.0369987487793	.112999998033047	1	0	0	0	0	0	50	1	1	0	84	180	12	12	11	9	0	0	0	0	0	0	0	1	0	1
9	Connecticu	2002	02-99	1984	8	-.100000001490116	.379999995231628	-2.25999999046326	55581	585	-30.8099994659424	-637.799987792969	.699999988079071	1.76400005817413	-.400000005960464	-2.20000004768372	0	0	.199699997901916	1205	-136.141845703125	1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	3.40000009536743	7.88000011444092	14.4499998092651	496282	102157	366.309997558594	3420.19995117187	9.30000019073486	8.21599960327148	96	9.5	1.10000002384186	.446000009775162	303.238586425781	41407	72.05859375	.116999998688698	1	0	0	0	0	0	50	1	1	0	84	180	12	12	11	9	0	0	0	0	0	0	0	0	1	1
10	Delaware	1975	75-72	1975	50.7000007629394	1.79999995231628	.939999997615814	1.29999995231628	119686	-154	73.9000015258789	2354	.5	.150000005960464	-1.89999997615814	-2.1800000667572	0	0	-9.40359973907471	1922	-102.938201904297	1922	-1	0	0	0	0	0	33	0	0	1	60	300	0	0	3	0	49.2999992370606	4.90000009536743	12.210000038147	12.8900003433228	148742	26549	369.200012207031	3152.5	14.3000001907349	1.10000002384186	70.4000015258789	10.2700004577637	2.40000009536743	.345999985933304	235.221206665039	17973	46.5502014160156	.0370000004768371	1	0	0	0	0	0	999	9	9	0	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
10	Delaware	1978	78-75	1976	73	1.70000004768372	1.03999996185303	.839999973773956	44027	6163	-60.9700012207031	321.5	.800000011920929	.150000005960464	.5	3.33999991416931	.300000011920929	.0149999996647239	26.1152000427246	254	-104.497001647949	254	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	6.69999980926514	13.1499996185303	14.1899995803833	268428	26395	443.100006103516	5506.5	14.8000001907349	1.25	68.5	8.09000015258789	2.40000009536743	.345999985933304	225.817596435547	19895	56.3880004882813	.0370000004768371	0	0	0	0	0	0	33	0	0	1	60	300	0	0	3	0	1	0	0	0	0	0	0	0	0	1
10	Delaware	1981	81-78	1977	35	-.699999988079071	-.219999998807907	.959999978542328	20286	1762	92.6699981689453	473.799987792969	.5	.225999996066093	-2	.370000004768372	0	0	2.59739995002747	1248	-97.9381484985351	1248	0	0	0	0	0	0	0	0	0	0	0	0	60	60	3	0	173	8.39999961853027	14.1899995803833	15.0299997329712	312455	32558	382.130004882813	5828	15.6000003814697	1.39999997615814	69	11.4300003051758	2.70000004768372	.361000001430511	251.932800292969	20149	48.109001159668	.0370000004768371	1	0	0	0	0	0	33	0	0	1	60	300	0	0	3	0	0	1	0	0	0	0	0	0	0	1
10	Delaware	1984	84-87	1978	43	.400000005960464	.239999994635582	1.02999997138977	71734	-16355	-21.6599998474121	-1288.90002441406	.300000011920929	.221000000834465	0	-3.29999995231628	0	0	16.1254997253418	129	-95.0124282836914	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	7.69999980926514	13.9700002670288	15.9899997711182	332741	34320	474.799987792969	6301.7998046875	16.1000003814697	1.62600004673004	67	11.8000001907349	2.70000004768372	.361000001430511	254.530197143555	21397	49.8291511535644	.0399999991059303	1	0	0	0	0	0	33	0	0	1	60	300	60	60	6	0	0	0	1	0	0	0	0	0	0	1
10	Delaware	1987	87-84	1979	75	-3.79999995231628	-1.78999996185303	1.12999999523163	29605	12534	-26.1299991607666	-608.299987792969	.200000002980232	.226999998092651	-1	3.90000009536743	-.100000001490116	.0020000000949949	1.54879999160767	2353	-94.0075302124023	2353	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	251	8.10000038146973	14.210000038147	17.0200004577637	404475	17965	453.140014648438	5012.89990234375	16.3999996185303	1.84700000286102	67	8.5	2.70000004768372	.361000001430511	270.655700683594	21526	45.1832809448242	.0480000004172325	1	0	0	0	0	0	33	0	0	1	60	300	60	60	6	0	0	0	0	1	0	0	0	0	0	1
10	Delaware	1990	90-87	1980	-3	-.800000011920929	-1.16999995708466	.689999997615814	74841	15562	129.449996948242	-95.8000030517578	.300000011920929	.238999992609024	17	-2.40000009536743	0	0	30.8257999420166	3127	-98.3940200805664	3127	0	0	0	0	0	0	42	0	0	0	-48	-180	0	0	3	0	326	4.30000019073486	12.4200000762939	18.1499996185303	434080	30499	427.010009765625	4404.60009765625	16.6000003814697	2.07399988174439	66	12.3999996185303	2.59999990463257	.363000005483627	272.204498291016	23879	48.8242492675781	.0410000011324883	1	0	1	1	0	1	33	0	0	1	60	300	60	60	6	0	0	0	0	0	1	0	0	0	0	1
10	Delaware	1993	93-90	1981	71	1.79999995231628	-.819999992847443	-1.45000004768372	-36827	7103	64.7300033569336	-81.5	.699999988079071	.232999995350838	0	-2.40000009536743	0	0	.158099994063377	-363	-109.231559753418	-363	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	3.5	11.25	18.8400001525879	508921	46061	556.460021972656	4308.7998046875	16.8999996185303	2.31299996376038	83	10	2.59999990463257	.363000005483627	303.030303955078	27006	49.5697708129883	.0529999993741512	1	0	1	1	0	1	75	0	0	1	12	120	60	60	9	0	0	0	0	0	0	1	0	0	0	1
10	Delaware	1996	96-90	1982	34	-1	-1.24000000953674	-.540000021457672	78324	14527	103.779998779297	206.5	.899999976158142	.435999989509583	-1	2.70000004768372	0	0	-24.2483997344971	3372	-105.045959472656	3372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	394	5.30000019073486	10.4300003051758	17.3899993896484	472094	53164	621.190002441406	4227.2998046875	17.6000003814697	2.5460000038147	83	7.59999990463257	2.59999990463257	.363000005483627	303.188385009766	26643	59.6617889404297	.0540000014007091	0	0	1	1	0	1	75	0	0	1	12	120	60	60	9	0	0	0	0	0	0	0	1	0	0	1
10	Delaware	1999	99-96	1983	65	-.5	-.180000007152557	-1.12000000476837	89722	6471	37.4000015258789	167	1	.481000006198883	0	0	-.100000001490116	.0350000001490116	2.24279999732971	2820	-99.8536605834961	2820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	4.30000019073486	9.1899995803833	16.8500003814697	550418	67691	724.969970703125	4433.7998046875	18.5	2.98200011253357	82	10.3000001907349	2.59999990463257	.363000005483627	278.940002441406	30015	45.3841705322265	.0729999989271164	0	0	1	1	0	1	75	0	0	1	12	120	60	60	12	0	0	0	0	0	0	0	0	1	0	1
10	Delaware	2002	02-99	1984	-40	-.300000011920929	.910000026226044	-2.17000007629395	47144	2404	-150.970001220703	-1159.40002441406	-.100000001490116	1.64699995517731	-2	-3.59999990463257	0	0	13.4888000488281	-192	-115.379241943359	-192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	493	3.79999995231628	9.01000022888184	15.7299995422363	640140	74162	762.369995117188	4600.7998046875	19.5	3.46300005912781	82	10.3000001907349	2.5	.398000001907349	281.182800292969	32835	54.4694900512695	.0799999982118607	0	0	1	1	0	1	75	0	0	1	12	120	60	60	12	0	0	0	0	0	0	0	0	0	1	1
