case_id	state_id	state_na	year	tisp	tiss	tisviol	vio_l1	cri_l1	inc_rate	pre_guid	pre_volg	pre_par	rec_sent	presum_s	pre_rec_	det_vol	det_pre	incpc_l1	admissio	ncourtc	m1_weap	m2_prox	m3_offic	m4_harm	m5_cont	m6_citi	m7_repe	m8_mult	m9_drug	m10_we1a	m11_we1b	m12_we1c	m13_we1d	m14_we1e	m15_we1f	m16_we2a	m17_we2b	m18_we2c	m19_we2d	m20_we2e	m21_we2f	m22_we3a	m23_we3b	m24_we3c	m25_we3d	m26_we3e	m27_we3f	m28_we4a	m29_we4b	m30_we4c	m31_we4d	m32_we4e	m33_we4f	m34_dr1a	m35_dr1b	m36_dr1c	m37_dr1d	m38_dr1e	m39_dr1f	m40_dr2a	m41_dr2b	m42_dr2c	m43_dr2d	m44_dr2e	m45_dr2f	m46_dr3a	m47_dr3b	m48_dr3c	m49_dr3d	m50_dr3e	m51_dr3f	m52_vi1a	m53_vi1b	m54_vi1c	m55_vi1d	m56_vi1e	m57_vi1f	m58_vi2a	m59_vi2b	m60_vi2c	m61_vi2d	m62_vi2e	m63_vi2f	dr_0a	dr_0b	mar_spos	mar_ssal	her_spos	her_ssal	dr_1a	dr_1b	dr_2a	dr_2b	he_min1o	he_min_1	mar_min_	mar_mi_1	dr_3coc	dr_3mar	dr_3oth	hol_drug	hol_vio	hol_sex	hol_2str	hol2_pro	hol2_cuo	hol2_alt	hol2_man	hol2_st1	hol2_st2	hol2_st3	prior2	time_fr2	hol_3str	hol3_pro	hol3_cuo	hol3_alt	hol3_man	hol3_st1	hol3_st2	hol3_st3	prior3	time_fr3	unemp_l1	p_1824_l	p_25_34_	p_black_	d_1975	d_1978	d_1981	d_1984	d_1987	d_1990	d_1993	d_1996	d_1999	d_2002	metro_l1	poverty_	p_hisp_l	expcorr_	pop_l1	correxp_	d_inc_ra	lag_incr	rev_l2_1	wel_l1_1	pro_crim	south	west	east	midwest	religion	gini	pol_100k	adm_100k	court_10	ideo2	gov2	drug_arr	cop_75	cop_78	cop_81	cop_84	cop_87	cop_90	cop_93	cop_96	cop_99	unemp_75	unemp_78	unemp_81	unemp_84	unemp_87	unemp_90	unemp_93	unemp_96	unemp_99	pov_75	pov_78	pov_81	pov_84	pov_87	pov_90	pov_93	pov_96	pov_99	black_75	black_78	black_81	black_84	black_87	black_90	black_93	black_96	black_99	welf_75	welf_78	welf_81	welf_84	welf_87	welf_90	welf_93	welf_96	welf_99	pro_drug	govern	drugs3_7	drugs3_1	drugs3_8	drugs3_2	drugs3_3	drugs3_9	drugs3_4	drugs3_5	drugs3_6	ideo2_75	ideo2_78	ideo2_81	ideo2_84	ideo2_87	ideo2_90	ideo2_93	ideo2_96	ideo2_99	gov2_75	gov2_78	gov2_81	gov2_84	gov2_87	gov2_90	gov2_93	gov2_96	gov2_99	gov2_02	ideo2_02	cop_02	unemp_02	pov_02	drugs3_0	ipc_02	welf_02	black_02	hisp_75	hisp_78	hisp_81	hisp_84	hisp_87	hisp_90	hisp_93	hisp_96	hisp_99	hisp_02	res2	res1	EST_FI	ln_vio	ln_pro	ln_hisp	res	p_black3	det_rec_	det_pre_	black3_8	black3_9	south_81	south_90	ln_inc	log_inco	g_south	g_det_se	g_court	g_south8	g_south9	g_south0	black3_0	g_metro	g_unemp	g_ideo2	g_ideo3	g_vio	g_ln_vio	inc2	det_pres	preguid_	pregui_1	dt_guidr	dt_guidn	mand_sum	nt_logir	resid1	resid2	resid3	resid4	new_yr	st2_mand	EST_RA
1368	46	South Dako	1984	25	1	0	120	2547.57006835938	128	0	0	0	0	0	0	0	0	16654	595	506	1	0	0	0	0	8	11	0	6	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	1	0	9	4	0	9	9	9	99	999	0	9	9	9	9	9	0	0	4	4	0	0	24	120	0	1	0	1	0	1	2	2	2	0	0	0	1	1	1	0	1	1	1	60	1	0	1	1	1	0	1	0	0	60	1	0	5.40000009536743	12.6999998092651	16.0200004577637	.400000005960464	0	0	0	1	0	0	0	0	0	0	16	18.1000003814697	.587000012397766	25.34	699	3625.1787109375	31	97	325216	28171	2427.6	0	0	0	1	10.8999996185303	.370000004768372	218.168807983398	85.1216049194336	72.3891296386719	49.8276710510254	31	182.242797851563	0	0	0	218.168807983398	0	0	0	0	0	0	0	0	5.40000009536743	0	0	0	0	0	0	0	0	18.1000003814697	0	0	0	0	0	0	0	0	.400000005960464	0	0	0	0	0	0	0	0	281714	0	0	0	0	0	.0450000017881393	1	0	0	0	.0450000017881393	0	0	0	0	0	0	0	0	49.8276710510254	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.587000012397766	0	0	0	0	0	0	4.47368621826172	4.47368621826172	1	4.78749179840088	7.79465818405151	-.532730460166931	54.7997360229492	.740000009536743	0	0	0	0	0	0	9	9.72040557861328	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	9	4.8520302772522	5.24880456924438	5.30395126342773	23.7463130950928	5.60663938522339	1996	1	1
1371	46	South Dako	1987	25	1	0	124.720001220703	2715.9599609375	160	0	0	0	0	0	0	0	0	18405	677	550	2	0	0	0	0	8	9	0	6	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	1	0	9	4	0	9	9	9	99	999	0	9	9	9	9	9	0	0	5	4	0	0	60	120	0	1	0	1	0	1	2	2	2	0	0	0	1	1	1	0	0	1	1	60	1	0	1	1	1	0	0	0	0	60	1	0	4.69999980926514	11.6400003433228	17.2399997711182	.400000005960464	0	0	0	0	1	0	0	0	0	0	28	17	.649999976158142	35.52	708	5016.94921875	32	128	243740	32714	2591.2	0	0	0	1	10.8999996185303	.381000012159348	212.288131713867	95.621467590332	77.6836166381836	44.4331893920898	20.25	128.694198608398	0	0	0	0	212.288131713867	0	0	0	0	0	0	0	0	4.69999980926514	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	.400000005960464	0	0	0	0	0	0	0	0	327135	0	0	0	0	.025000000372529	1	0	0	0	0	.025000000372529	0	0	0	0	0	0	0	0	44.4331893920898	0	0	0	0	0	0	0	0	20.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.649999976158142	0	0	0	0	0	4.66515684127808	4.66515684127808	1	4.82607126235962	7.85987615585327	-.430782943964005	80.6007461547851	.740000009536743	0	0	0	0	0	0	9	9.82037734985352	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	10	5.07517385482788	11.316933631897	5.43763065338135	18.8490085601807	5.7599310874939	1997	0	1
1374	46	South Dako	1990	25	1	0	135.520004272461	2685.169921875	187	0	0	0	0	0	0	0	0	20297	852	693	2	0	0	0	0	8	10	0	6	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	1	0	9	60	0	9	9	9	99	999	0	9	9	9	9	9	0	0	4	4	0	0	60	120	0	12	0	12	0	1	2	2	2	0	0	0	1	1	1	0	0	1	1	60	1	0	1	1	1	0	0	0	0	60	1	0	4.19999980926514	10.4700002670288	17.3600006103516	.5	0	0	0	0	0	1	0	0	0	0	32	13.1999998092651	.73199999332428	36.93	697	5298.421875	27	160	375508	35772	2549.7	0	0	0	1	10.8999996185303	.381000012159348	225.824966430664	122.238166809082	99.4261093139648	63.9535217285156	38.8428611755371	117.321403503418	0	0	0	0	0	225.824966430664	0	0	0	0	0	0	0	0	4.19999980926514	0	0	0	0	0	0	0	0	13.1999998092651	0	0	0	0	0	0	0	0	.5	0	0	0	0	0	0	0	0	357724	0	0	0	.0189999993890524	1	0	0	0	0	0	.0189999993890524	0	0	0	0	0	0	0	0	63.9535217285156	0	0	0	0	0	0	0	0	38.8428611755371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.73199999332428	0	0	0	0	4.83164310455322	4.83164310455322	1	4.90911912918091	7.84373092651367	-.311974763870239	49.4078025817871	.790000021457672	0	0	0	.790000021457672	0	0	5.30000019073486	9.91822814941406	0	0	0	0	0	0	0	32	3.40000009536743	63.9535217285156	46.3524284362793	162.789993286133	5.09246110916138	9.27434730529785	0	0	0	0	0	10	5.23110866546631	58.9535255432129	5.57098913192749	49.1897277832031	5.89520359039307	1998	0	1
1377	46	South Dako	1993	25	1	0	194.509994506836	2998.8701171875	216	0	0	0	0	0	0	0	0	21709	820	642	2	1	0	0	0	8	10	0	6	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	1	0	9	60	0	9	9	9	99	999	0	9	9	9	9	9	0	0	4	4	0	0	60	120	0	12	0	12	0	1	4	4	4	0	0	0	1	1	1	0	0	1	1	60	1	0	1	1	1	0	0	0	0	60	1	0	3.20000004768372	9.72999954223633	14.6700000762939	.5	0	0	0	0	0	0	1	0	0	0	33	14.8000001907349	.822000026702881	48.93	709	6901.26953125	29	187	292367	51385	2804.4	0	0	0	1	10.8999996185303	.381000012159348	252.327224731445	115.655853271484	90.5500717163086	53.3759498596192	23.4928607940674	154.447692871094	0	0	0	0	0	0	252.327224731445	0	0	0	0	0	0	0	0	3.20000004768372	0	0	0	0	0	0	0	0	14.8000001907349	0	0	0	0	0	0	0	0	.5	0	0	0	0	0	0	0	0	513853	0	0	.0230000000447035	1	0	0	0	0	0	0	.0230000000447035	0	0	0	0	0	0	0	0	53.3759498596192	0	0	0	0	0	0	0	0	23.4928607940674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.822000026702881	0	0	0	5.08458232879639	5.08458232879639	1	5.27048349380493	7.93894481658936	-.196014851331711	39.3712081909179	.790000021457672	0	0	0	0	0	0	9	9.98548221588135	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	10	5.37527847290039	85.5794448852539	5.76271200180054	75.5354766845703	6.06771469116211	1999	0	1
1380	46	South Dako	1996	25	1	1	207.539993286133	3060.6298828125	284	0	0	0	0	0	0	0	0	21951	1143	891	2	1	0	0	0	8	10	0	6	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	1	0	9	60	0	9	9	9	99	999	0	9	9	9	9	9	0	0	4	4	0	0	60	120	0	12	0	12	0	1	4	4	4	0	0	0	1	1	1	0	0	1	1	60	1	0	1	1	1	0	0	0	0	60	1	0	2.90000009536743	9.89000034332275	13.3199996948242	.600000023841858	0	0	0	0	0	0	0	1	0	0	33	14.5	.949999988079071	61.92	729	8493.8271484375	68	216	339831	60305	2853.1	0	0	0	1	10.8999996185303	.381000012159348	215.912200927734	156.790130615234	122.222221374512	50.3777198791504	5.07142877578735	354.073791503906	0	0	0	0	0	0	0	215.912200927734	0	0	0	0	0	0	0	0	2.90000009536743	0	0	0	0	0	0	0	0	14.5	0	0	0	0	0	0	0	0	.600000023841858	0	0	0	0	0	0	0	0	603052	0	.0469999983906746	1	0	0	0	0	0	0	0	.0469999983906746	0	0	0	0	0	0	0	0	50.3777198791504	0	0	0	0	0	0	0	0	5.07142877578735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.949999988079071	0	0	5.25292634963989	5.25292634963989	1	5.33532428741455	7.95616149902344	-.0512933060526848	38.9063415527344	.839999973773956	0	0	0	0	0	0	9	9.99656772613525	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	10	5.64897441864014	153.062561035156	5.92915296554565	153.186569213867	6.25699329376221	2000	0	1
1383	46	South Dako	1999	25	1	1	154.339996337891	2624.1201171875	339	0	0	0	0	0	0	0	0	24355	1395	99999	2	1	0	0	0	8	10	0	6	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	1	0	9	60	0	9	9	9	99	999	0	9	9	9	9	9	0	0	5	4	0	0	120	120	0	12	0	12	0	1	4	4	4	0	0	0	1	1	1	0	0	1	1	60	1	0	1	1	1	0	0	0	0	60	1	0	2.90000009536743	10.5299997329712	12.1800003051758	.699999988079071	0	0	0	0	0	0	0	0	1	0	34	10.8000001907349	1.182000041008	81.74	731	11181.9423828125	55	284	353996	61770	2469.8	0	0	0	1	9.80000019073486	.397000014781952	244.733245849609	999	999	44.0507507324219	2.5	411.488311767578	0	0	0	0	0	0	0	0	244.733245849609	0	0	0	0	0	0	0	0	2.90000009536743	0	0	0	0	0	0	0	0	10.8000001907349	0	0	0	0	0	0	0	0	.699999988079071	0	0	0	0	0	0	0	0	617704	.0649999976158142	1	0	0	0	0	0	0	0	0	.0649999976158142	0	0	0	0	0	0	0	0	44.0507507324219	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.182000041008	0	5.48672485351562	5.48672485351562	1	5.03915786743164	7.81189250946045	.167207956314087	27.0362091064453	.889999985694885	0	0	0	0	0	0	9	10.100492477417	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	10	5.82600021362305	210.977111816406	6.10874319076538	167.008255004883	6.42270421981812	2001	0	1
1386	46	South Dako	2002	25	1	1	154.800003051758	2332	378	0	0	0	0	0	0	0	0	26729	1819	99999	2	1	0	0	0	8	10	0	6	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	1	0	9	60	0	9	9	9	99	999	0	9	9	9	9	9	0	0	5	4	0	0	120	120	0	12	0	12	0	1	4	4	4	0	0	0	1	1	1	0	0	1	1	60	1	0	1	1	1	0	0	0	0	60	1	0	3.29999995231628	10.7799997329712	11.8400001525879	.699999988079071	0	0	0	0	0	0	0	0	0	1	34.5999984741211	8.39999961853027	1.50999999046326	84.29	758	11076.2158203125	39	339	401084	73983	2177.2	0	0	0	1	9.80000019073486	.397000014781952	223.390274047852	999	999	55.5063705444336	21.5	477.437591552734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0769999995827675	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.5	55.5063705444336	223.390274047852	3.29999995231628	8.39999961853027	.0769999995827675	26729	739827	.699999988079071	0	0	0	0	0	0	0	0	0	1.50999999046326	5.47532892227173	5.47532892227173	1	5.04213380813599	7.68579483032227	.412109643220901	54.7247047424316	.889999985694885	0	0	0	0	0	0	5.92999982833862	10.1935043334961	0	0	0	0	0	0	.889999985694885	34.5999984741211	3.29999995231628	55.5063705444336	55.5063705444336	154.800003051758	5.04213380813599	99	0	0	0	0	0	10	5.93489408493042	211.605209350586	6.10958290100098	167.771011352539	6.43686676025391	2002	0	1
1389	47	Tennessee	1972	999	9	9	313.799987792969	2006.30004882813	81.9000015258789	0	0	0	0	0	0	0	0	12692	1797	99999	2	0	0	0	0	2	0	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	7	0	0	9	9	9	99	999	0	9	9	9	9	9	9	9	9	9	9	9	999	9999	999	999	999	999	99	99	99	99	99	9	9	9	0	9	9	9	9	9	9	9999	9	9	9	9	9	9	9	9	9	9999	9	9	4.59999990463257	12.5699996948242	12.6700000762939	15.8000001907349	0	0	0	0	0	0	0	0	0	0	48.9000015258789	20.8299999237061	.300000011920929	110.82	4014	2760.83715820312	999	999	130220	21080	1746.5	1	0	0	0	30.2999992370606	.389999985694885	175.834579467773	44.768310546875	999	35.5541687011719	31.2995300292969	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0379999987781048	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52913331985474	4.52913331985474	1	5.74875593185425	7.46536922454834	-1.20397281646728	-37.2084197998047	2.50999999046326	0	0	0	0	0	0	4.42999982833862	9.44872760772705	1	0	1	0	0	0	0	67	4.40000009536743	29.7776908874512	27.9611396789551	274.899993896484	5.61640739440918	8.95609283447266	0	0	0	0	0	4	4.40549898147583	263.827972412109	4.94493341445923	999	9	1992	0	0
1392	47	Tennessee	1975	50	1	0	386	3659.10009765625	109	0	0	0	0	0	0	0	0	14326	3033	2494	2	0	0	0	0	2	0	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	7	0	0	9	9	9	99	999	0	9	9	9	9	9	1	1	1	1	1	1	120	120	48	48	60	60	12	12	4	4	4	0	1	0	0	9	9	9	9	9	9	9999	9	9	1	0	0	1	1	9	9	9999	9	9	5.09999990463257	12.7700004577637	14.3199996948242	15.5500001907349	1	0	0	0	0	0	0	0	0	0	62.7000007629394	15.6599998474121	.446999996900558	147.6	4214	3502.6103515625	27.1000003814697	81.9000015258789	159220	19333	3272.4	1	0	0	0	30.2999992370606	.389999985694885	200.2373046875	71.9743728637695	59.1836738586426	30.2161407470703	26.4923591613769	9999	200.2373046875	0	0	0	0	0	0	0	0	5.09999990463257	0	0	0	0	0	0	0	0	15.4899997711182	0	0	0	0	0	0	0	0	15.5500001907349	0	0	0	0	0	0	0	0	193331	0	0	0	0	0	0	0	0	.0379999987781048	1	.0379999987781048	0	0	0	0	0	0	0	0	30.2161407470703	0	0	0	0	0	0	0	0	26.4923591613769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.446999996900558	0	0	0	0	0	0	0	0	0	4.78131532669067	4.78131532669067	1	5.95583724975586	8.0932788848877	-.805196702480316	-47.0263977050781	2.5	0	0	0	0	0	0	9	9.56983089447021	1	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	4	4.6913480758667	289.604522705078	5.14393663406372	215.496963500977	5.09250259399414	1993	0	1
1395	47	Tennessee	1978	50	1	0	389.459991455078	3972.27001953125	134	0	0	0	0	0	0	0	0	15144	3175	2415	2	0	0	0	0	2	0	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	7	0	0	9	9	9	99	999	0	9	9	9	9	9	1	1	1	1	1	1	120	120	48	48	60	60	12	12	4	4	4	0	1	0	0	9	9	9	9	9	9	9999	9	9	1	0	0	1	1	9	9	9999	9	9	6.30000019073486	12.9799995422363	15.6199998855591	15.5	0	1	0	0	0	0	0	0	0	0	63	16.7199993133545	.593999981880188	190.58	4402	4329.3955078125	25	109	169364	24620	3350.2	1	0	0	0	29.3999996185303	.381000012159348	222.853240966797	72.1263046264649	54.8614273071289	37.5228309631348	59	256.835601806641	0	222.853240966797	0	0	0	0	0	0	0	0	6.30000019073486	0	0	0	0	0	0	0	0	16.2399997711182	0	0	0	0	0	0	0	0	15.5	0	0	0	0	0	0	0	0	246199	0	0	0	0	0	0	0	.0379999987781048	0	0	.0379999987781048	0	0	0	0	0	0	0	0	37.5228309631348	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.593999981880188	0	0	0	0	0	0	0	0	4.85262537002563	4.85262537002563	1	5.96476125717163	8.11677551269531	-.520875990390778	-26.0343456268311	2.49000000953674	0	0	0	0	0	0	9	9.62535953521729	1	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	4	4.89784002304077	291.436309814453	5.22431087493896	212.862655639648	5.16481208801269	1994	0	1
1398	47	Tennessee	1981	50	1	0	458.109985351562	4497.89990234375	171	0	0	0	0	0	0	0	0	16550	4684	3814	2	0	0	0	0	1	0	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	7	0	0	9	9	9	99	999	0	9	9	9	9	9	1	2	1	2	1	2	120	120	48	48	60	120	12	12	4	4	4	0	1	0	0	9	9	9	9	9	9	9999	9	9	1	0	0	0	0	9	9	9999	9	9	7.30000019073486	13.0900001525879	16.2299995422363	15.8000001907349	0	0	1	0	0	0	0	0	0	0	63	19.6000003814697	.741999983787537	236.36	4591	5148.33349609375	37	134	182909	25652	4039.8	1	0	0	0	29.3999996185303	.381000012159348	236.440856933594	102.025703430176	83.0755844116211	39.2490501403808	37.3125	229.243103027344	0	0	236.440856933594	0	0	0	0	0	0	0	0	7.30000019073486	0	0	0	0	0	0	0	0	19.6000003814697	0	0	0	0	0	0	0	0	15.8000001907349	0	0	0	0	0	0	0	0	256521	0	0	0	0	0	0	.0419999994337559	1	0	0	.0419999994337559	0	0	0	0	0	0	0	0	39.2490501403808	0	0	0	0	0	0	0	0	37.3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.741999983787537	0	0	0	0	0	0	0	5.02581787109375	5.02581787109375	1	6.12710952758789	8.30395030975342	-.298406064510345	-.835361182689667	2.50999999046326	0	0	2.50999999046326	0	1	0	5.13999986648559	9.71414184570313	1	0	1	1	0	0	0	63	7.30000019073486	40.451099395752	39.2490501403808	458.109985351562	6.12710952758789	9.25061798095703	0	0	0	0	0	3	5.14166355133057	321.058837890625	5.46712589263916	230.824844360352	5.36504030227661	1995	0	1
1401	47	Tennessee	1984	30	1	0	402.049987792969	4011.64990234375	154	0	0	0	0	0	0	0	0	16634	5121	3991	2	0	0	0	0	1	0	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	7	0	0	9	9	9	99	999	0	9	9	9	9	9	1	2	1	2	1	2	120	120	48	48	60	120	12	12	4	4	4	0	1	0	0	9	9	9	9	9	9	9999	9	9	1	0	0	0	0	9	9	9999	9	9	11.5	12.6400003433228	16.9300003051758	15.6999998092651	0	0	0	1	0	0	0	0	0	0	65	20.1000003814697	.703999996185303	234.08	4690	4991.044921875	-17	171	254680	25375	3609.6	1	0	0	0	29.3999996185303	.381000012159348	231.215347290039	109.189765930176	85.095947265625	43.6150093078613	39.4017906188965	296.264190673828	0	0	0	231.215347290039	0	0	0	0	0	0	0	0	11.5	0	0	0	0	0	0	0	0	20.1000003814697	0	0	0	0	0	0	0	0	15.6999998092651	0	0	0	0	0	0	0	0	253746	0	0	0	0	0	.0469999983906746	1	0	0	0	.0469999983906746	0	0	0	0	0	0	0	0	43.6150093078613	0	0	0	0	0	0	0	0	39.4017906188965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.703999996185303	0	0	0	0	0	0	5.33000135421753	5.33000135421753	1	5.9965763092041	8.19135189056396	-.350976914167404	-73.2169342041016	2.5	0	0	0	0	0	0	9	9.71920394897461	1	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	3	5.03695249557495	355.601013183594	5.65614461898804	263.724945068359	5.5929594039917	1996	0	1
1404	47	Tennessee	1987	30	1	0	539.640014648438	4534.25	156	0	0	0	0	0	0	0	0	18867	2833	1920	2	0	0	0	0	1	0	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	7	0	0	9	9	9	99	999	0	9	9	9	9	9	1	2	1	2	1	2	120	120	48	48	60	120	12	12	4	4	4	0	1	0	0	9	9	9	9	9	9	9999	9	9	1	0	0	0	0	9	9	9999	9	9	8	11.6700000762939	17.5799999237061	15.8000001907349	0	0	0	0	1	0	0	0	0	0	67	18.2999992370605	.685999989509582	338.81	4800	7058.54150390625	2	154	205536	34233	3994.6	1	0	0	0	30.5	.414000004529953	229.39582824707	59.0208320617676	40	48.3842811584473	44.21875	206.152893066406	0	0	0	0	229.39582824707	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	18.2999992370605	0	0	0	0	0	0	0	0	15.8000001907349	0	0	0	0	0	0	0	0	342332	0	0	0	0	.046000000089407	1	0	0	0	0	.046000000089407	0	0	0	0	0	0	0	0	48.3842811584473	0	0	0	0	0	0	0	0	44.21875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.685999989509582	0	0	0	0	0	5.50259399414063	5.50259399414063	1	6.29090213775635	8.29269886016846	-.376877665519714	-100.654945373535	2.50999999046326	0	0	0	0	0	0	9	9.84517002105713	1	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	3	5.04985618591309	396.761169433594	5.87229633331299	295.723663330078	5.79574823379517	1997	0	1
1407	47	Tennessee	1990	30	1	1	548.950012207031	4513.60009765625	207	1	0	0	1	0	1	0	0	21021	4833	3144	2	0	0	2	0	2	0	1	0	0	9	9	9	99	999	1	1	1	1	9	180	1	1	0	1	9	0	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	9	0	1	1	0	1	9	0	0	9	9	9	9	9	1	2	1	2	1	2	120	120	48	48	96	120	12	12	4	4	4	0	1	0	0	9	9	9	9	9	9	9999	9	9	1	0	0	0	0	9	9	9999	9	9	5.09999990463257	10.9399995803833	17.5900001525879	16	0	0	0	0	0	1	0	0	0	0	66	18.3999996185303	.674000024795532	539.33	4854	11111.0419921875	51	156	335125	46010	3964.7	1	0	0	0	30.5	.414000004529953	279.3984375	99.5673675537109	64.7713241577148	48.1308784484863	70.5415802001953	413.764801025391	0	0	0	0	0	279.3984375	0	0	0	0	0	0	0	0	5.09999990463257	0	0	0	0	0	0	0	0	18.3999996185303	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	460102	0	0	0	.0700000002980232	0	0	0	0	0	0	.0700000002980232	0	0	0	0	0	0	0	0	48.1308784484863	0	0	0	0	0	0	0	0	70.5415802001953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.674000024795532	0	0	0	0	5.39845037460327	5.39845037460327	1	6.30800724029541	8.28518581390381	-.394525140523911	-29.4093151092529	2.51999998092651	0	0	0	2.51999998092651	0	1	5.44000005722046	9.95327758789063	1	0	1	0	1	0	0	66	6.59999990463257	48.1308784484863	45.1399383544922	670.429992675781	6.50791931152344	9.41368961334229	0	1	0	0	0	4	5.33271884918213	421.792297363281	6.06710910797119	354.427978515625	5.89682054519653	1998	0	1
